blockNumber,timeStamp,hash,nonce,blockHash,sender,contractAddress,receiver,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations,date,usd,usd_market_cap,usd_24h_vol,usd_24h_change,last_updated_at,last_updated,value_usd
3943558,2017-06-28 16:37:54,0x6fdfbc10488c7981a6ed97eb1600d3dab6cc40a4800db0410809d964ebfb6c92,105,0x16d80c05ade49628a84a648c05378e559ddbeedeffca40d3c88db66f70442c4a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,32,44644,31000000000,44643,1943077,deprecated,17665874,2017-06-28,,,,,,,
3943560,2017-06-28 16:38:28,0x5051c07310553cfac4e398e9886074f09333c1f41913887b2a41b27f8dd52a14,106,0x26b460a404fba1b318bd73f34ae89f31e8106c388aad13c85767fd9d43eb6289,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,67,44644,31000000000,44643,4017258,deprecated,17665872,2017-06-28,,,,,,,
3943562,2017-06-28 16:39:12,0x362d499f8d5f0ce5fa7d4c4c3cb96443a7bea62b89551f2d81f83968be8ea04c,107,0x7208e19aa630dbf315d1dc5b41002c5cf1bd172e129029b5d56b6c90a7dd361a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,15,44644,31000000000,44643,361611,deprecated,17665870,2017-06-28,,,,,,,
3943562,2017-06-28 16:39:12,0xf4a6d3b9aabb23fcc45b0a92f8524cf842d7493950fe01e690a496cd5a68ccfd,108,0x7208e19aa630dbf315d1dc5b41002c5cf1bd172e129029b5d56b6c90a7dd361a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,45,44644,31000000000,44643,1065254,deprecated,17665870,2017-06-28,,,,,,,
3943562,2017-06-28 16:39:12,0xfc19eb88aec51a21eca7207f74af02a32147a174d1676a116e676800bbf32018,109,0x7208e19aa630dbf315d1dc5b41002c5cf1bd172e129029b5d56b6c90a7dd361a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,48,44644,31000000000,44643,1151897,deprecated,17665870,2017-06-28,,,,,,,
3943562,2017-06-28 16:39:12,0x6e8ea6a3afeb233c54a8d628b4f006c42b25c1f7d80b4ab64b022111b2a50bef,110,0x7208e19aa630dbf315d1dc5b41002c5cf1bd172e129029b5d56b6c90a7dd361a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,51,44644,31000000000,44643,1240506,deprecated,17665870,2017-06-28,,,,,,,
3943567,2017-06-28 16:41:01,0xf3b41c1d3b319351f5735e54af8b0ffbeed0237426326a86b185f0255eb2a6cd,111,0x1ecde1ae37f6820055cb2a63d2bb74053d768b5ff3a60c22b99dd7c619302f2c,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,6,44644,31000000000,44643,180624,deprecated,17665865,2017-06-28,,,,,,,
3943567,2017-06-28 16:41:01,0x6dc2341be40b327243bcce41655651235c32a5aa77f5ede029fee23883e6c4a0,112,0x1ecde1ae37f6820055cb2a63d2bb74053d768b5ff3a60c22b99dd7c619302f2c,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,32,44644,31000000000,44643,853747,deprecated,17665865,2017-06-28,,,,,,,
3943570,2017-06-28 16:41:41,0x96973a364e2ffe7863cc648b2fe4c322a1799f6c65d1edcd0e799bc9dc919070,113,0x2b8bc8404c119044d01f706bb0fb49a16c9511fba7d849380cd7cd90664693bc,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,37,44644,31000000000,44643,2492343,deprecated,17665862,2017-06-28,,,,,,,
3943575,2017-06-28 16:43:00,0xec7f7ed8f625c41f51a723c21b99acf5f09274a8a9fd00af768c0b98f54192c3,114,0x7aa0da5f24a370773bf6754e1114f9d2139df8fa56238956bc7510e93aa5c6c7,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,53,44644,31000000000,44643,3350896,deprecated,17665857,2017-06-28,,,,,,,
3943576,2017-06-28 16:43:03,0xcfb5ac4d4b4554f72c100d9165b781d380f9704d13241ed182fe00a9b53aaba5,115,0xf86f4a82eaaff804bec21a29148af34dcb8c0655dbf7349f2810b4dd9d534b4c,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,13,44644,31000000000,44643,1098733,deprecated,17665856,2017-06-28,,,,,,,
3943585,2017-06-28 16:46:09,0xa271cf35ae42c27e36e5451d4157b6ee5a1812fba0acfd840f6856dd4562a913,116,0xbc8ef901ee84b834569ab71c8d7682410446a4af5e168b83df8edb4d47748cf2,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,85,44644,31000000000,44643,3990399,deprecated,17665847,2017-06-28,,,,,,,
3943587,2017-06-28 16:46:34,0xdec99c7758385ca63436cf985124400cb90cdafc2e19ff8459cb713e9fd92d5e,117,0x3e858bf815cbbdd0c110763bfb0d1a143708c943b1b59deb2cd2bd43516f1e2b,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,18,44644,31000000000,44643,497971,deprecated,17665845,2017-06-28,,,,,,,
3943587,2017-06-28 16:46:34,0xcd2d332106a8a79d5af42755e750ec1e6e7016de7025b8fbf1ce9dc83dc72b9b,118,0x3e858bf815cbbdd0c110763bfb0d1a143708c943b1b59deb2cd2bd43516f1e2b,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,28,44644,31000000000,44643,731614,deprecated,17665845,2017-06-28,,,,,,,
3943589,2017-06-28 16:47:17,0x334a182c7265cc0bef7f32aab14b65b6435fe73c36918cc8a16a1f8fc95d5546,119,0xc6cb9b81bba7cde786874f71d5dfdaec4d9188efea1437f29082ee6092255ca0,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,44,44644,31000000000,44643,1147696,deprecated,17665843,2017-06-28,,,,,,,
3943592,2017-06-28 16:48:51,0x17ea7b1264eac98f66e06cfbb74156cba5e9b788c4e4588682845755b4dedc4a,120,0x04d10d43c8c4ce5e51ceba04857a5857a1a66e7385b00664c4caeb025847f393,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,97,44644,31000000000,44643,4687926,deprecated,17665840,2017-06-28,,,,,,,
3943595,2017-06-28 16:49:42,0x26b2ee0b3c413f458a3f4b4b11bd3a2f5387e33bbbe827ca55c381fe178fd4eb,121,0x85f789cdfe1c468968a5b0cdc61d1e39ac9b0377a1b03e0926ebe28c5059aab0,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,63,44644,31000000000,44643,1410398,deprecated,17665837,2017-06-28,,,,,,,
3943598,2017-06-28 16:50:01,0x65e1ac3e6468159d6e63bc949ed0f5786b8ec0ab23e7c738e347276e76e249c0,122,0x0b661f01dc7f98283954ae9cd654de3a26a893208bfc3b8b9c935f7f083e60c0,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,19,44644,31000000000,44643,443643,deprecated,17665834,2017-06-28,,,,,,,
3943598,2017-06-28 16:50:01,0x3ca2b0b48da4b73afb36c70919496b62fe26f1498b68d4565ff0817e07525336,123,0x0b661f01dc7f98283954ae9cd654de3a26a893208bfc3b8b9c935f7f083e60c0,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,31,44644,31000000000,44643,721320,deprecated,17665834,2017-06-28,,,,,,,
3943598,2017-06-28 16:50:01,0x2496363c1662e3281170f11adb66a9716bf5ef22955e33f07feb6d9446b2c742,124,0x0b661f01dc7f98283954ae9cd654de3a26a893208bfc3b8b9c935f7f083e60c0,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,35,44644,31000000000,44643,829031,deprecated,17665834,2017-06-28,,,,,,,
3943600,2017-06-28 16:50:54,0x80d30745aaf213afd19eafc857bad03c36bf3213649947cc30be788ffa64b054,125,0xe2bbeb3f330f1a2724b03c582b341c1aa71cc1432baf3eba2cbd4da9c69fd854,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,30,44644,31000000000,44643,2154158,deprecated,17665832,2017-06-28,,,,,,,
3943601,2017-06-28 16:51:01,0x0817e19ceba29e416b244c758f57f89a3b2ccb4e324cad2fe34b5c91af5c0742,126,0x5bbccb660c0cc43d4a58c11de4cc69443f0a43ea6d6e412a31786b8767382b7a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,22,44644,31000000000,44643,2015511,deprecated,17665831,2017-06-28,,,,,,,
3943602,2017-06-28 16:51:32,0x9b8467df49ed41ae029fdf0cb247c5b69956328badb1c032d3ce7e5d9f302ccc,127,0xe4b624190cc8ba9c61dd42a14938e65af586c4aa595599200c02af31ebbbb9c5,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,40,44644,31000000000,44643,4369631,deprecated,17665830,2017-06-28,,,,,,,
3943604,2017-06-28 16:52:36,0x3fd6cf0d438c571ed864100399de71e9e8d5805cd0ecb415790ea40e2fdfdb65,128,0x986964172aa64c97e7cfbdeccfb1c9c06a38ec2d4d73edba1117c3b0e5fffe27,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,15,44644,29000000000,44643,389586,deprecated,17665828,2017-06-28,,,,,,,
3943610,2017-06-28 16:54:56,0x75cf711adf0373f7d54ba061133d5ba52f13c243050d344c47bd4baa6bc8cb93,129,0x5565bad0b6426eed8de8b470fc04966b6d58b2d1088266e62d2a0d979f5824c4,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,106,55276,29000000000,44643,3730683,deprecated,17665822,2017-06-28,,,,,,,
3943611,2017-06-28 16:55:32,0x4ff47654c33e56da6bac94f00a4f4e8d4a5eae77ae557fdcdc4d3366fa807917,130,0x9367242e0e1148825ef53636662fa71f72cc2492a29be61fdb196b6670b40a21,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,37,44644,29000000000,44643,831624,deprecated,17665821,2017-06-28,,,,,,,
3943637,2017-06-28 17:04:39,0x1f2f6d27ea8facb642a60649f18774d4bf47410804c02212809eb5f6d3bb53a7,131,0x5d1625b08857c263a824f72e394183841c95f4edfe2e43187b0e627ac11d3f7b,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,36,44644,29000000000,44643,820605,deprecated,17665795,2017-06-28,,,,,,,
3943637,2017-06-28 17:04:39,0x08795ceed7ba361829b5c80f48be3f1c1ed51e8427213c2c479004b1e8ce2dbe,132,0x5d1625b08857c263a824f72e394183841c95f4edfe2e43187b0e627ac11d3f7b,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,71,44644,29000000000,44643,1614656,deprecated,17665795,2017-06-28,,,,,,,
3943637,2017-06-28 17:04:39,0x5d62d88eb5617966b68a258db8718436070035ca352e1c2c48791fb8dae9e00c,133,0x5d1625b08857c263a824f72e394183841c95f4edfe2e43187b0e627ac11d3f7b,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,75,44644,29000000000,44643,1722299,deprecated,17665795,2017-06-28,,,,,,,
3943640,2017-06-28 17:05:08,0x99780ca711dcacba202a623cc79686257cc40631eccc634a4e11c54c6a22abac,134,0xa2edac8cc3df019d8f4545bdca041b29b52add16e507d3a0c1647140315b3d1f,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,93,44644,29000000000,44643,4490053,deprecated,17665792,2017-06-28,,,,,,,
3943642,2017-06-28 17:06:03,0x8ac380cfee65bd252f52c965cf9542d873cd0721219349e0c4d2bdccd0a21e52,135,0x2d22f4e59533185d3a2c683327403b1c8e7b2827f565d5760be2a773ca27c01b,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,25,44644,29000000000,44643,1531154,deprecated,17665790,2017-06-28,,,,,,,
3943646,2017-06-28 17:07:09,0xa5c5a126925d9697ac4a5d55f971c7eb00b881c6efac5d2cf21df575d6d33841,136,0x0eefb2bbb840157d7eaec85081a9d48036215bcb8e7f5eaa61bc8cf0986a64cc,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,12,50000,29000000000,44643,346548,deprecated,17665786,2017-06-28,,,,,,,
3943646,2017-06-28 17:07:09,0xdfa5ef4c1e5b7894ee67e9db95c4959082f3230797dfd690f021fd3aa05555aa,137,0x0eefb2bbb840157d7eaec85081a9d48036215bcb8e7f5eaa61bc8cf0986a64cc,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,28,44644,29000000000,44643,710259,deprecated,17665786,2017-06-28,,,,,,,
3943646,2017-06-28 17:07:09,0xd3f1e560261d19d111f5872b20412ae59d80cfcd0c7a1d579dae34d4e4dfe3cb,138,0x0eefb2bbb840157d7eaec85081a9d48036215bcb8e7f5eaa61bc8cf0986a64cc,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,30,44644,29000000000,44643,775970,deprecated,17665786,2017-06-28,,,,,,,
3943646,2017-06-28 17:07:09,0x3987b71d4a3113db70417697aed73480d36c2ec5b2d910de2f74aed02bc3b57b,139,0x0eefb2bbb840157d7eaec85081a9d48036215bcb8e7f5eaa61bc8cf0986a64cc,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,32,50000,29000000000,44643,841681,deprecated,17665786,2017-06-28,,,,,,,
3943646,2017-06-28 17:07:09,0xd9d38b5b7815b1cffe04b34f34eca799dd6ee58f420156fde504d37fd8c2c430,140,0x0eefb2bbb840157d7eaec85081a9d48036215bcb8e7f5eaa61bc8cf0986a64cc,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,34,50000,29000000000,44643,907392,deprecated,17665786,2017-06-28,,,,,,,
3943664,2017-06-28 17:13:11,0x17f638e20e43df85b9de6c22a77dbd736c696680d3bb1575959d020422a6f909,141,0xaa230d5c8351036793756242c38715a21c15c1d317fb6e49bf0e8ea60e6ee06a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,22,55000,29000000000,44643,968443,deprecated,17665768,2017-06-28,,,,,,,
3943664,2017-06-28 17:13:11,0xf967de552f471df70d71d5e78ba965a1c3428abe17f3d3ef815ee55baecb95b5,142,0xaa230d5c8351036793756242c38715a21c15c1d317fb6e49bf0e8ea60e6ee06a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,44,55000,29000000000,44643,3421243,deprecated,17665768,2017-06-28,,,,,,,
3943664,2017-06-28 17:13:11,0x7947370a430d5370163accdf290912298d4877b107855f44366c875e2d7fe9a8,143,0xaa230d5c8351036793756242c38715a21c15c1d317fb6e49bf0e8ea60e6ee06a,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,51,44644,29000000000,44643,3907482,deprecated,17665768,2017-06-28,,,,,,,
3943665,2017-06-28 17:13:35,0xcd324f070e5779cd5b40c126b97c97a4f909b8dc5c91a81039cf2497c4bfda81,144,0xead9cbd65cc386a097b6897e50f0822b6c9378577a3f206d7d1c93f4caa6ccfb,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,4,44644,29000000000,44643,144444,deprecated,17665767,2017-06-28,,,,,,,
3943667,2017-06-28 17:14:01,0xf50a85a6cd5a81e96a1f2c12dffba40b396a11414258b1e226d7b51665aefa1f,145,0x182cd85e6ac32685cfe12b604d0c294331552f851b147a7723573d7f645504db,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,30,44644,29000000000,44643,713605,deprecated,17665765,2017-06-28,,,,,,,
3943680,2017-06-28 17:18:28,0x6fd38a9b21c79d1327f033b4d528ac9b0a663c69e56c906991097e63e5f1a08f,146,0x91089eab7b750417a7e26ca86e79a94d444a6001c4f8d39a6c3ba23eb93d3fb5,0xe4d36bb198a38fc1d5aee62164831e86dfcdac88,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,1e-18,CRYPTOPUNKS,Ͼ,0,56,55000,29000000000,44643,2955955,deprecated,17665752,2017-06-28,,,,,,,
3944373,2017-06-28 20:31:42,0x8c3be493f1c18290a5076113b2146af551daf3bbcb71d951a7324c2fe9f37ac8,243,0xf1e0b6964446e0e5a2d72ed30deeab2f7b5a41ec2f485b782a31937d2d871596,0x5b098b00621eda6a96b7a476220661ad265f083f,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xff84140cedeee480b804d211b48a2a6d68ba5941,1e-18,CRYPTOPUNKS,Ͼ,0,70,200000,20000000000,82907,3490535,deprecated,17665059,2017-06-28,,,,,,,
3945334,2017-06-29 01:05:06,0x19e0472fdf850bdfd77c77c1f1b9a154e63c66467bca0e57345b7320fca97e81,73,0x9a5e938a925b5041bdc90ea56480fe7cdd1fcfec3531817f427e7de13f035e42,0x0b30fd3a500608413837bb025c2018933130f9db,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,1e-18,CRYPTOPUNKS,Ͼ,0,50,98291,21000000000,49146,2925490,deprecated,17664098,2017-06-29,,,,,,,
3945807,2017-06-29 03:26:11,0x42f0a3af4c3e25c44cf63402446b216c7260db715aa8c0773236b6678cad1990,74,0x1f93895d26a855c6e6fd2723924a5aeceb087ae2a9ba1b9c40811db7c3f82bd1,0x0b30fd3a500608413837bb025c2018933130f9db,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0xa0a59ca1ee70155da46bb8913d6d87c28dd4a7a3,1e-18,CRYPTOPUNKS,Ͼ,0,24,128355,21000000000,83355,885791,deprecated,17663625,2017-06-29,,,,,,,
3946397,2017-06-29 06:11:43,0xf5e28bafb177863f6eb0b3b844ab7d820ef1d1710bf322ca6899182ca96e8031,18,0xc5e8e788fa46dad9feadc0a86fd09ee28a1983dab0b092258fd87225ae894bdb,0xfba169cc807ed66cef816144fcbd2e36b6142422,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,2,143291,50000000000,98291,140291,deprecated,17663035,2017-06-29,,,,,,,
3946552,2017-06-29 06:55:11,0x102f6a8ca07e6deab441ceff1d77c5c6d5abdb42d95879d4672d9602bb57eee0,1389,0x872dacecf65e7388c98165e0e8a14a8aeafb88da36df6b9acb1332340ff79283,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7174039818a41e1ae40fdcfa3e293b0f41592af2,1e-18,CRYPTOPUNKS,Ͼ,0,32,143227,29000000000,98227,1539399,deprecated,17662880,2017-06-29,,,,,,,
3946744,2017-06-29 07:50:21,0x233d84cb7f9377c0a5f83a30cfda67744fac50124b14a49360170fc77df75dab,78,0x7badea6e1016a78b12430d5ee36b20731cb81ef0ce08d5837ae6c13b79abf24a,0x515a82d6bed3fd76ca65ba505482545bf1dfcca1,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x7760e0243ca9baa630412865df7b39afba42ff0f,1e-18,CRYPTOPUNKS,Ͼ,0,34,142907,21000000000,97907,1563882,deprecated,17662688,2017-06-29,,,,,,,
3946752,2017-06-29 07:52:32,0x8f68e07bbc17428652430d5110a243f96a0c7edf1fe5a52e4ae1c157d0452991,2,0x716c29bd42187cd4ba2d3cd100e7496b796949ed0dfb98fd9cccc531e679dae2,0x10f7db07d18dce271e77e75327f84a67c44eba89,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x515a82d6bed3fd76ca65ba505482545bf1dfcca1,1e-18,CRYPTOPUNKS,Ͼ,0,18,44643,21000000000,29643,514729,deprecated,17662680,2017-06-29,,,,,,,
3947326,2017-06-29 10:42:47,0x3762f473492c9f93ad3ef27be3e120ae9c77e9582f65773da933b8578f2b7911,210,0xcf0094790f8343ee69e4bbda386ec6b1d5c24a3e217a09d0c86fd5732f85b508,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0f4023208058ecffcb22a7409df11f6d6013fe8a,1e-18,CRYPTOPUNKS,Ͼ,0,71,92648,20000000000,62648,2885275,deprecated,17662106,2017-06-29,,,,,,,
3947340,2017-06-29 10:45:29,0x99ca293fc21cf4aa1868d4242559a603a269f7d66661d5dfc26e6f1a1f48c499,211,0xf83e5c3947e319a16c0a5633b2b80b678cf4c62cab2a8e7b95403d6c4b8f17e5,0x53ede7cae3eb6a7d11429fe589c0278c9acbe21a,0xb47e3cd837ddf8e4c57f05d70ab865de6e193bbb,0x0f4023208058ecffcb22a7409df11f6d6013fe8a,1e-18,CRYPTOPUNKS,Ͼ,0,68,77648,20000000000,47648,3524402,deprecated,17662092,2017-06-29,,,,,,,
